date,open,high,low,close,volume
2021-02-24,2.0091,2.2209,1.8166,1.9794,5826612
2021-02-25,1.9817,2.1850,1.7956,1.8351,10105889
2021-02-26,1.8326,1.8854,1.5651,1.7011,8764882
2021-02-27,1.7028,1.8500,1.6557,1.7459,7583890
2021-02-28,1.7437,1.7700,1.3691,1.4750,9544846
2021-03-01,1.4737,1.7882,1.4664,1.7776,8811936
2021-03-02,1.7803,2.2856,1.7040,2.1677,31787170
2021-03-03,2.1682,2.2849,1.9372,1.9372,17498416
2021-03-04,1.9400,2.0180,1.7736,1.8300,13554889
2021-03-05,1.8285,1.8300,1.6700,1.7845,9185666
2021-03-06,1.7832,2.0254,1.7464,1.8918,14612064
2021-03-07,1.8915,2.0590,1.8776,2.0216,10909894
2021-03-08,2.0216,2.1896,1.9179,2.1325,17911097
2021-03-09,2.1324,2.1889,2.0700,2.1587,11625052
2021-03-10,2.1600,2.1830,1.8361,1.8744,14858322
2021-03-11,1.8749,2.1000,1.8342,1.9228,19512099
2021-03-12,1.9234,1.9900,1.7200,1.8278,13928468
2021-03-13,1.8286,2.0069,1.7559,1.9424,10741316
2021-03-14,1.9411,2.9649,1.8599,2.6820,100195442
2021-03-15,2.6789,3.2266,2.2558,2.2894,84415668
2021-03-16,2.2886,2.8976,2.1160,2.8672,42759748
2021-03-17,2.8672,3.0715,2.5000,2.7128,30260774
2021-03-18,2.7138,2.9000,2.6079,2.6793,18472114
2021-03-19,2.6790,3.1673,2.5337,3.1284,21554318
2021-03-20,3.1313,3.5020,2.9600,2.9790,44658052
2021-03-21,2.9804,3.5785,2.8672,3.4909,46994802
2021-03-22,3.4908,3.9830,3.2600,3.5425,46024665
2021-03-23,3.5419,3.7867,3.2326,3.3242,31931918
2021-03-24,3.3223,3.4642,2.6125,2.7967,34815822
2021-03-25,2.7957,2.9652,2.4690,2.6985,32187658
2021-03-26,2.6953,2.9744,2.6938,2.8653,17909508
2021-03-27,2.8645,3.3014,2.7810,3.1020,24889569
2021-03-28,3.1029,3.4500,3.0026,3.1684,21502069
2021-03-29,3.1684,3.2764,3.0500,3.2378,14407247
2021-03-30,3.2370,3.4500,3.1113,3.3568,19963798
2021-03-31,3.3594,3.3606,2.7886,3.2382,24771743
2021-04-01,3.2412,3.2611,2.8553,2.9713,15603012
2021-04-02,2.9733,3.1371,2.8943,3.0233,15526122
2021-04-03,3.0233,3.1662,2.6700,2.7230,19437142
2021-04-04,2.7232,2.9567,2.6733,2.9411,11018803
2021-04-05,2.9428,3.2323,2.7756,3.0819,18695306
2021-04-06,3.0834,3.1603,2.7857,2.9476,21475545
2021-04-07,2.9468,2.9803,2.5001,2.6429,20016154
