date,open,high,low,close,volume
2020-01-01,129.16000000,133.05000000,128.68000000,130.77000000,144770.52197000
2020-01-02,130.72000000,130.78000000,126.38000000,127.19000000,213757.05806000
2020-01-03,127.19000000,135.14000000,125.88000000,134.35000000,413055.18895000
2020-01-04,134.37000000,135.85000000,132.50000000,134.20000000,184276.17102000
2020-01-05,134.20000000,138.19000000,134.19000000,135.37000000,254120.45343000
2020-01-06,135.37000000,144.41000000,134.86000000,144.15000000,408020.27375000
2020-01-07,144.14000000,145.31000000,138.76000000,142.80000000,447762.17281000
2020-01-08,142.80000000,147.77000000,137.03000000,140.72000000,570465.57764000
2020-01-09,140.76000000,141.50000000,135.30000000,137.74000000,366076.06569000
2020-01-10,137.73000000,145.17000000,135.32000000,144.84000000,409403.59507000
2020-01-11,144.83000000,148.05000000,142.09000000,142.38000000,368350.57939000
2020-01-12,142.40000000,146.60000000,141.76000000,146.54000000,229541.86137000
2020-01-13,146.56000000,147.00000000,142.27000000,143.58000000,207996.61865000
2020-01-14,143.58000000,171.70000000,143.51000000,165.64000000,1108476.31186000
2020-01-15,165.60000000,171.98000000,159.20000000,166.40000000,721687.80381000
2020-01-16,166.40000000,167.40000000,157.80000000,164.21000000,456170.86719000
2020-01-17,164.24000000,174.81000000,162.14000000,169.85000000,767180.67853000
2020-01-18,169.92000000,179.50000000,164.92000000,174.14000000,688783.17982000
2020-01-19,174.10000000,178.05000000,161.66000000,166.79000000,624681.28604000
2020-01-20,166.79000000,169.33000000,161.24000000,166.87000000,358092.88410000
2020-01-21,166.86000000,170.32000000,164.80000000,169.49000000,308007.63530000
2020-01-22,169.48000000,171.47000000,166.03000000,168.07000000,272240.90286000
2020-01-23,168.07000000,168.20000000,159.21000000,162.81000000,373414.34985000
2020-01-24,162.85000000,164.45000000,155.55000000,162.54000000,430013.19902000
2020-01-25,162.51000000,162.79000000,157.61000000,160.35000000,219921.65197000
2020-01-26,160.36000000,168.08000000,159.41000000,167.86000000,251582.55758000
2020-01-27,167.91000000,172.56000000,165.22000000,170.08000000,365894.81917000
2020-01-28,170.04000000,176.20000000,170.03000000,175.64000000,473433.89609000
2020-01-29,175.58000000,178.45000000,173.33000000,173.72000000,317382.90161000
2020-01-30,173.68000000,187.00000000,170.93000000,184.69000000,477721.66090000
2020-01-31,184.71000000,185.82000000,175.22000000,179.99000000,385596.53365000
2020-02-01,179.94000000,184.28000000,179.23000000,183.60000000,259370.12902000
2020-02-02,183.63000000,193.43000000,179.10000000,188.44000000,552621.13619000
2020-02-03,188.48000000,195.19000000,186.62000000,189.69000000,417175.95781000
2020-02-04,189.74000000,191.60000000,184.69000000,188.91000000,366389.69686000
2020-02-05,188.91000000,207.61000000,188.19000000,203.78000000,550942.11417000
2020-02-06,203.78000000,216.33000000,201.02000000,213.19000000,608240.22330000
2020-02-07,213.16000000,225.00000000,213.14000000,223.33000000,629361.15466000
2020-02-08,223.36000000,227.75000000,213.22000000,223.05000000,548551.87465000
2020-02-09,223.01000000,230.65000000,222.86000000,228.49000000,350336.24399000
2020-02-10,228.53000000,229.40000000,216.37000000,222.89000000,510415.49949000
2020-02-11,222.89000000,239.15000000,218.17000000,236.69000000,595576.90276000
2020-02-12,236.69000000,275.34000000,236.69000000,265.74000000,1038073.74782000
2020-02-13,265.74000000,277.69000000,256.08000000,268.32000000,1089679.15370000
2020-02-14,268.34000000,287.15000000,260.28000000,285.15000000,734944.32266000
2020-02-15,285.11000000,288.41000000,261.86000000,264.88000000,860813.14274000
2020-02-16,264.91000000,274.00000000,237.41000000,258.85000000,1110118.46395000
2020-02-17,258.89000000,268.77000000,242.00000000,267.85000000,1110371.39094000
2020-02-18,267.90000000,285.88000000,258.00000000,282.61000000,1115523.43992000
2020-02-19,282.64000000,285.00000000,251.56000000,258.45000000,705973.72988000
2020-02-20,258.44000000,264.33000000,245.34000000,256.96000000,972969.71691000
2020-02-21,256.97000000,268.24000000,253.61000000,265.27000000,525827.87340000
2020-02-22,265.32000000,266.81000000,256.00000000,261.57000000,313062.52133000
2020-02-23,261.55000000,275.68000000,261.02000000,274.48000000,444740.82883000
2020-02-24,274.50000000,277.20000000,257.09000000,265.52000000,696591.72983000
2020-02-25,265.47000000,266.22000000,244.44000000,246.67000000,774791.01027000
2020-02-26,246.67000000,250.32000000,215.66000000,223.93000000,1395879.41507000
2020-02-27,223.98000000,238.30000000,210.00000000,227.79000000,1273793.11658000
2020-02-28,227.73000000,234.67000000,214.01000000,226.76000000,1054994.92397000
2020-02-29,226.76000000,233.00000000,217.00000000,217.21000000,546866.68510000
2020-03-01,217.29000000,227.89000000,212.36000000,217.81000000,715016.01941000
2020-03-02,217.81000000,234.40000000,216.07000000,231.97000000,810051.48330000
2020-03-03,232.10000000,232.46000000,219.57000000,223.91000000,741498.54825000
2020-03-04,223.84000000,228.85000000,220.23000000,224.26000000,443780.33772000
2020-03-05,224.26000000,234.09000000,224.23000000,228.38000000,601479.87587000
2020-03-06,228.38000000,245.16000000,227.33000000,244.88000000,628147.32570000
2020-03-07,244.93000000,251.93000000,236.00000000,237.23000000,633748.89662000
2020-03-08,237.23000000,237.23000000,195.50000000,199.43000000,1278973.53741000
2020-03-09,199.43000000,208.62000000,190.00000000,202.81000000,1661331.83553000
2020-03-10,202.79000000,206.20000000,195.54000000,200.70000000,1020260.10700000
2020-03-11,200.74000000,203.18000000,181.73000000,194.61000000,1079824.90167000
2020-03-12,194.61000000,195.55000000,101.20000000,107.82000000,3814533.14046000
2020-03-13,107.67000000,139.68000000,86.00000000,134.06000000,4663239.92861000
2020-03-14,134.06000000,134.68000000,120.00000000,122.54000000,1237674.88642000
2020-03-15,122.54000000,133.50000000,120.16000000,123.78000000,1312950.90137000
2020-03-16,123.82000000,124.33000000,101.10000000,111.02000000,2442064.14448000
2020-03-17,111.02000000,120.80000000,109.38000000,115.67000000,1295108.48480000
2020-03-18,115.67000000,118.50000000,109.86000000,118.11000000,1201850.31275000
2020-03-19,118.11000000,143.13000000,115.46000000,136.30000000,1801071.18816000
2020-03-20,136.30000000,152.55000000,116.74000000,133.48000000,2504057.63799000
2020-03-21,133.49000000,137.49000000,125.69000000,132.66000000,1231842.11121000
2020-03-22,132.63000000,137.13000000,121.10000000,122.32000000,1055699.86532000
2020-03-23,122.31000000,137.50000000,119.50000000,135.92000000,1436796.12449000
2020-03-24,135.89000000,143.36000000,132.20000000,138.42000000,1244377.16334000
2020-03-25,138.42000000,142.33000000,132.54000000,136.10000000,1034248.74369000
2020-03-26,136.11000000,139.74000000,133.26000000,138.40000000,751060.63102000
2020-03-27,138.40000000,141.27000000,129.68000000,131.33000000,706948.54559000
2020-03-28,131.33000000,132.97000000,124.88000000,130.98000000,896032.10594000
2020-03-29,130.94000000,131.84000000,123.81000000,124.50000000,543997.00000000
2020-03-30,124.47000000,135.42000000,124.06000000,132.06000000,764831.92747000
2020-03-31,132.09000000,135.00000000,130.38000000,132.72000000,547669.27789000
2020-04-01,132.72000000,136.99000000,128.62000000,135.69000000,680922.24747000
2020-04-02,135.65000000,149.76000000,135.01000000,141.28000000,1138977.66114000
2020-04-03,141.27000000,146.72000000,137.26000000,141.31000000,797546.11446000
2020-04-04,141.30000000,146.28000000,138.88000000,144.10000000,573508.14086000
2020-04-05,144.10000000,145.58000000,140.68000000,142.68000000,414987.45246000
2020-04-06,142.69000000,172.00000000,142.60000000,171.32000000,1636338.73110000
2020-04-07,171.32000000,176.22000000,162.22000000,164.63000000,1717962.82538000
2020-04-08,164.62000000,174.48000000,163.59000000,173.11000000,1023575.92076000
2020-04-09,173.15000000,173.38000000,165.19000000,169.52000000,719837.24423000
2020-04-10,169.56000000,170.10000000,152.11000000,157.81000000,1314841.36200000
2020-04-11,157.81000000,161.37000000,153.91000000,158.33000000,621599.61289000
2020-04-12,158.33000000,164.78000000,155.00000000,158.59000000,809100.24594000
2020-04-13,158.56000000,158.97000000,150.00000000,156.29000000,1042091.03622000
2020-04-14,156.28000000,161.85000000,155.23000000,158.45000000,698030.65089000
2020-04-15,158.46000000,161.29000000,152.00000000,152.73000000,729119.66505000
2020-04-16,152.74000000,174.79000000,148.33000000,172.29000000,1647207.59991000
2020-04-17,172.31000000,174.96000000,168.31000000,170.69000000,723537.75591000
2020-04-18,170.61000000,189.54000000,170.48000000,187.40000000,1127296.36979000
2020-04-19,187.40000000,188.35000000,175.75000000,180.03000000,995759.57750000
2020-04-20,180.02000000,186.46000000,166.70000000,170.20000000,1547821.52737000
2020-04-21,170.21000000,174.70000000,168.00000000,170.74000000,906381.65398000
2020-04-22,170.73000000,184.00000000,169.78000000,182.70000000,988698.39076000
2020-04-23,182.70000000,193.63000000,178.16000000,185.51000000,1457867.08713000
2020-04-24,185.57000000,189.80000000,184.72000000,187.59000000,780904.21257000
2020-04-25,187.60000000,198.36000000,185.76000000,194.21000000,866478.04928000
2020-04-26,194.21000000,200.00000000,192.30000000,197.38000000,758525.81533000
2020-04-27,197.39000000,199.05000000,189.29000000,196.34000000,896627.37271000
2020-04-28,196.33000000,198.50000000,192.36000000,196.24000000,636829.89397000
2020-04-29,196.24000000,218.77000000,196.22000000,215.36000000,1620422.72431000
2020-04-30,215.40000000,227.30000000,202.00000000,206.08000000,1749691.00151000
2020-05-01,206.07000000,217.14000000,205.91000000,212.02000000,794913.95828000
2020-05-02,212.01000000,215.37000000,210.36000000,213.90000000,443494.67248000
2020-05-03,213.89000000,219.30000000,203.92000000,209.86000000,748383.91311000
2020-05-04,209.86000000,210.65000000,194.88000000,206.48000000,1114249.32658000
2020-05-05,206.47000000,211.68000000,201.00000000,205.29000000,640644.66268000
2020-05-06,205.30000000,210.77000000,197.71000000,198.97000000,862700.67849000
2020-05-07,198.92000000,215.10000000,196.43000000,212.00000000,1305778.73764000
2020-05-08,212.01000000,216.61000000,206.90000000,211.31000000,917908.19440000
2020-05-09,211.32000000,214.60000000,208.40000000,210.07000000,587871.98073000
2020-05-10,210.09000000,210.18000000,179.59000000,187.54000000,1473226.05475000
2020-05-11,187.62000000,193.50000000,176.00000000,185.73000000,1093299.81927000
2020-05-12,185.80000000,192.24000000,185.48000000,189.76000000,669755.79567000
2020-05-13,189.77000000,201.00000000,188.35000000,199.58000000,806143.00704000
2020-05-14,199.61000000,206.02000000,195.67000000,203.29000000,1114700.24937000
2020-05-15,203.29000000,204.08000000,191.66000000,194.86000000,904749.63570000
2020-05-16,194.87000000,203.50000000,193.21000000,200.45000000,669900.03754000
2020-05-17,200.44000000,209.85000000,199.68000000,207.00000000,708711.89315000
2020-05-18,207.02000000,217.07000000,207.00000000,214.91000000,1064139.24850000
2020-05-19,214.92000000,215.95000000,209.45000000,214.58000000,643702.98849000
2020-05-20,214.60000000,215.75000000,204.27000000,209.98000000,679532.61037000
2020-05-21,209.99000000,211.64000000,191.71000000,198.74000000,1003923.43420000
2020-05-22,198.72000000,209.19000000,196.24000000,207.36000000,787672.36081000
2020-05-23,207.36000000,211.20000000,204.55000000,206.60000000,478559.92006000
2020-05-24,206.60000000,210.55000000,199.50000000,199.90000000,673535.05784000
2020-05-25,199.90000000,205.67000000,198.01000000,204.15000000,469931.62492000
2020-05-26,204.22000000,205.00000000,196.90000000,200.89000000,477176.73530000
2020-05-27,200.92000000,208.44000000,200.76000000,208.29000000,494816.72727000
2020-05-28,208.29000000,220.50000000,204.67000000,220.21000000,643945.97769000
2020-05-29,220.24000000,224.79000000,217.57000000,220.67000000,603058.07590000
2020-05-30,220.63000000,247.00000000,218.80000000,243.66000000,1019550.75146000
2020-05-31,243.71000000,245.39000000,229.58000000,231.57000000,821608.68884000
2020-06-01,231.56000000,250.68000000,230.66000000,248.23000000,823816.69936000
2020-06-02,248.23000000,253.80000000,225.00000000,237.71000000,955520.91863000
2020-06-03,237.71000000,245.00000000,232.71000000,244.52000000,502928.13371000
2020-06-04,244.54000000,246.60000000,236.00000000,243.21000000,669369.33920000
2020-06-05,243.22000000,247.87000000,239.14000000,240.03000000,502547.41103000
2020-06-06,240.04000000,244.70000000,237.83000000,241.94000000,389423.07798000
2020-06-07,241.94000000,245.37000000,234.60000000,244.56000000,571102.55515000
2020-06-08,244.57000000,247.70000000,240.59000000,246.40000000,383116.54719000
2020-06-09,246.37000000,249.82000000,238.00000000,243.80000000,420327.17133000
2020-06-10,243.79000000,250.28000000,242.00000000,247.78000000,431285.61715000
2020-06-11,247.78000000,250.09000000,226.20000000,230.51000000,816456.89161000
2020-06-12,230.46000000,239.38000000,228.19000000,237.55000000,446515.34124000
2020-06-13,237.55000000,238.73000000,234.66000000,238.11000000,253797.78090000
2020-06-14,238.13000000,238.59000000,229.83000000,231.77000000,304943.21188000
2020-06-15,231.74000000,233.55000000,218.27000000,230.86000000,875026.92057000
2020-06-16,230.86000000,236.00000000,228.70000000,235.30000000,499194.66758000
2020-06-17,235.31000000,237.30000000,227.65000000,233.82000000,478187.29170000
2020-06-18,233.82000000,234.65000000,227.93000000,231.27000000,334347.79917000
2020-06-19,231.26000000,231.95000000,226.74000000,229.00000000,397284.59808000
2020-06-20,229.00000000,230.85000000,225.62000000,228.89000000,303704.98826000
2020-06-21,228.88000000,231.49000000,227.11000000,228.04000000,256305.23734000
